QKEY,INTERVIEW_START_W153,INTERVIEW_END_W153,DEVICE_TYPE_W153,SVYMODE_W153,LANG_W153,FORM_W153,X_NONINTERNET_W153,PRZCMPGN_W153,MATTERS_W153,VOTEGEN24_W153,VOTEGEN24_LEAN_W153,VOTEGEN2_TRUMP_W153,VOTEGEN2_HARRIS_W153,VOTESTRONG_W153,DTFORAGNST_W153,KHFORAGNST_W153,SATISPRESCAND_W153,TRUMP_FEEL_PRD_W153,TRUMP_FEEL_UNE_W153,TRUMP_FEEL_ANGR_W153,TRUMP_FEEL_HPF_W153,HARRIS_FEEL_PRD_W153,HARRIS_FEEL_UNE_W153,HARRIS_FEEL_ANGR_W153,HARRIS_FEEL_HPF_W153,WINCLEAR_W153,WINCLEARWHO_W153,WINCLEARWHO2_W153,ISSUEPRES_ECON_W153,ISSUEPRES_HEALTH_W153,ISSUEPRES_GUN_W153,ISSUEPRES_SCOTUS_W153,ISSUEPRES_FP_W153,ISSUEPRES_IMM_W153,ISSUEPRES_ABTN_W153,ISSUEPRES_CLIM_W153,ISSUEPRES_RCE_W153,ISSUEPRES_CRIM_W153,CONVOP_W153,CONSUPRT_TRUMP_W153,CONSUPRT_HARRIS_W153,CONSUPRT_OTHER_W153,CONSUPRT_UNDEC_W153,CAMPISSUE_W153,NEXTCOMP_W153,DTCONF_MON_W153,DTCONF_ECON_W153,DTCONF_ABCN_W153,DTCONF_CRIM_W153,DTCONF_CLSR_W153,DTCONF_FRGN_W153,DTCONF_RACE_W153,DTCONF_HCP_W153,DTCONF_SCT_W153,DTCONF_IMMI_W153,KHCONF_MON_W153,KHCONF_ECON_W153,KHCONF_ABCN_W153,KHCONF_CRIM_W153,KHCONF_CLSR_W153,KHCONF_FRGN_W153,KHCONF_RACE_W153,KHCONF_HCP_W153,KHCONF_SCT_W153,KHCONF_IMMI_W153,ELCTCOLLB_W153,TRUMPDESC_HNST_W153,TRUMPDESC_ORD_W153,TRUMPDESC_WI_W153,TRUMPDESC_TEMP_W153,TRUMPDESC_DWN_W153,TRUMPDESC_GS_W153,TRUMPDESC_MNSHRP_W153,TRUMPDESC_MDL_W153,TRUMPDESC_STND_W153,HARRISDESC_HNST_W153,HARRISDESC_ORD_W153,HARRISDESC_WI_W153,HARRISDESC_TEMP_W153,HARRISDESC_DWN_W153,HARRISDESC_GS_W153,HARRISDESC_MNSHRP_W153,HARRISDESC_MDL_W153,HARRISDESC_STND_W153,CAMPCRIT_KH_W153,CAMPCRIT_DT_W153,EVAL_TVS_W153,EVAL_BVS_W153,ECON1_W153,ECON1B_W153,ECONCONC_PRICE_W153,ECONCONC_UNEM_W153,ECONCONC_REAL_W153,ECONCONC_STCK_W153,VTSECTECH1_W153,VTSECTECH2_W153,ELECT_AI1_W153,ELECT_AI2_W153,DT_GRPS_BLCK_W153,DT_GRPS_WHT_W153,DT_GRPS_HS_W153,DT_GRPS_AS_W153,DT_GRPS_WLTH_W153,DT_GRPS_POOR_W153,DT_GRPS_WM_W153,DT_GRPS_MN_W153,DT_GRPS_UM_W153,DT_GRPS_RRL_W153,DT_GRPS_CTS_W153,DT_GRPS_VT_W153,KH_GRPS_BLCK_W153,KH_GRPS_WHT_W153,KH_GRPS_HS_W153,KH_GRPS_AS_W153,KH_GRPS_WLTH_W153,KH_GRPS_POOR_W153,KH_GRPS_WM_W153,KH_GRPS_MN_W153,KH_GRPS_UM_W153,KH_GRPS_RRL_W153,KH_GRPS_CTS_W153,KH_GRPS_VT_W153,VPQUALREP_W153,VPQUALDEM_W153,FAVPOL_VANCE_W153,FAVPOL_WALZ_W153,PRESACTACPT_KH_FEDWRK_W153,PRESACTACPT_KH_PRDN_W153,PRESACTACPT_KH_INVSTG_W153,PRESACTACPT_KH_EO_W153,PRESACTACPT_DT_FEDWRK_W153,PRESACTACPT_DT_PRDN_W153,PRESACTACPT_DT_INVSTG_W153,PRESACTACPT_DT_EO_W153,TRUMPCHAR_GEND_W153,TRUMPCHAR_RACE_W153,TRUMPCHAR_AGE_W153,HARCHAR_RACE_W153,HARCHAR_GEND_W153,HARCHAR_AGE_W153,DTINDICTHRD_W153,DTINDICTLGL_W153,DTCRIM_NYC_W153,SEAS_W153,VACA_W153,VACA2_W153,SNSUSE_W153,ELECTFTGSNSINT_W153,TALKDISASNSINT_W153,TALKCMNSNSINT_W153,HORSE_W153,VALVOTE2016_W78,VOTECHOICE2016_VAL_W78,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSTR_FINAL,F_PARTYLNCLOSE_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_VALVOTE2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W78_W153,WEIGHT_W153
202400013993,29-Aug-2024 12:18:34,29-Aug-2024 12:32:44,3,1,9,2,2,1,1,2,,,1,1,,2,3,5,1,1,5,1,5,5,3,2,,2,2,1,2,1,1,4,1,1,1,4,1,2,1,2,2,,2,,,,,,4,4,4,4,4,,,,,,2,2,2,1,2,1,,,,,,4,4,4,3,,,,,,1,1,2,2,2,1,,,3,3,2,3,1,4,,,2,1,,,,,,,2,2,2,2,2,2,,,,,,,1,3,1,1,1,3,,,4,1,4,4,4,1,4,4,4,3,1,1,2,2,2,1,1,1,,1,1,1,1,2,2,2,2,,,1,1,2,2,2,1,1,6,2,,1,1,1,1,6,9,,3,6,2,,1,,2,4,1,1,3,5,1,2,1,,0.7366964682737325
202400013996,27-Aug-2024 17:29:37,27-Aug-2024 17:39:13,3,1,9,2,2,2,1,1,,1,,1,1,,3,1,5,5,1,5,1,1,5,2,,1,1,2,3,1,1,1,3,3,4,1,2,1,2,2,2,,2,,,,,,1,2,1,1,1,,,,,,4,4,4,4,4,2,,,,,,2,2,1,1,,,,,,4,4,4,4,1,2,,,4,1,1,3,1,2,,,2,2,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,2,4,4,4,4,4,2,3,3,2,1,1,3,3,1,3,3,2,,3,2,4,1,2,2,2,1,,,1,3,5,1,4,2,3,2,2,,1,1,1,1,3,9,,3,6,1,,1,,1,1,1,1,5,2,2,2,2,,0.8063240543757336
202400014007,27-Aug-2024 14:15:30,27-Aug-2024 14:28:07,1,1,9,2,2,2,1,1,,1,,1,1,,2,2,5,5,1,5,1,3,5,2,,1,1,1,3,1,2,1,3,3,2,1,3,1,1,2,1,,1,,,,,,1,1,2,1,1,,,,,,4,4,4,4,4,1,,,,,,1,1,1,1,,,,,,3,2,3,1,1,1,,,3,3,1,1,1,3,,,3,3,,,,,,,1,1,1,1,1,1,,,,,,,3,3,2,2,2,2,,,5,5,4,4,1,4,4,4,1,4,3,2,3,1,2,99,3,3,,3,2,5,1,3,1,2,1,,,1,3,6,3,3,2,1,5,2,,1,1,1,1,4,1,1,1,4,1,,1,,1,2,1,1,3,3,4,2,1,,1.276463715857572
202400014011,30-Aug-2024 23:17:12,30-Aug-2024 23:25:38,3,1,9,1,2,1,1,1,,1,,1,1,,3,3,4,4,2,5,2,3,5,2,,2,1,2,2,2,1,1,1,3,3,1,2,,,,,2,1,3,1,2,1,2,,,,,,4,3,4,4,4,,,,,,2,3,2,2,3,2,,,,,4,4,4,2,3,,,,,,,,2,4,2,1,2,1,2,1,3,,,3,3,3,3,3,3,,,,,,,2,2,2,2,2,2,,,,,,,1,3,,,4,4,4,3,4,4,4,3,2,2,3,1,1,3,3,,2,3,1,4,2,,,,1,,,1,1,2,2,2,2,1,5,2,,1,1,1,1,1,1,1,1,2,1,,1,,1,1,1,1,8,1,2,1,2,,0.5775594676478292
202400014015,27-Aug-2024 14:20:32,27-Aug-2024 14:30:15,1,1,9,2,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,2,,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,2,1,1,1,,,,,,4,4,4,4,1,2,,,4,1,1,1,3,1,,,3,1,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,1,4,4,4,4,4,2,3,4,2,1,1,1,2,3,3,1,2,,3,1,1,1,2,1,2,1,,,2,3,6,3,3,1,1,5,2,,1,1,1,1,1,1,2,1,5,1,,1,,1,1,1,1,8,2,2,2,2,,1.0279441454563785
202400014016,29-Aug-2024 15:25:48,29-Aug-2024 15:34:47,3,1,9,1,2,3,1,,,2,,2,2,,4,4,3,4,3,5,1,2,5,2,,1,2,2,3,2,1,2,1,2,2,2,3,,,,,1,1,3,2,2,2,3,,,,,,3,3,4,4,4,,,,,,2,2,2,3,3,2,,,,,4,3,4,3,3,,,,,,,,2,3,3,1,1,2,3,1,4,,,3,3,3,3,1,1,,,,,,,2,2,2,2,2,2,,,,,,,3,3,,,4,4,4,4,4,4,4,4,1,3,2,3,2,1,5,,3,3,2,4,2,,,,,,,2,2,4,3,1,1,2,3,2,,1,1,1,1,6,2,2,2,1,1,,1,,1,1,2,2,6,2,2,1,2,,3.0301796699660994
202400014027,29-Aug-2024 16:30:22,29-Aug-2024 16:40:22,1,1,9,1,2,3,2,,,,,,,,3,4,2,3,4,4,4,4,4,2,,2,1,1,1,3,1,1,1,1,1,1,3,,,,,1,2,4,3,4,4,3,,,,,,3,3,2,2,2,,,,,,1,4,4,3,2,4,,,,,3,2,3,2,3,,,,,,,,,3,1,1,1,1,2,1,2,,,2,1,2,2,1,2,,,,,,,1,1,3,3,1,3,,,,,,,3,3,,,4,4,1,2,4,3,2,3,1,1,3,2,2,3,4,,1,1,1,1,1,2,1,2,,,,1,4,9,1,2,2,1,6,2,,2,3,5,4,1,8,,4,4,2,,2,,2,3,3,2,9,3,2,2,3,,1.4996605243716579
202400014039,28-Aug-2024 09:14:07,28-Aug-2024 09:31:24,1,1,9,2,2,1,1,2,,,1,2,,2,4,5,1,1,5,3,4,3,3,2,,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,,1,,,,,,4,4,4,4,4,,,,,,2,2,2,2,2,1,,,,,,2,3,4,2,,,,,,2,2,2,2,2,1,,,3,1,1,2,1,2,,,2,1,,,,,,,2,1,2,2,3,2,,,,,,,1,3,3,3,3,1,,,3,2,4,4,4,3,4,4,4,4,3,3,2,2,2,1,1,1,,3,2,1,1,2,1,2,2,,,1,3,5,2,4,2,2,3,2,,1,4,4,1,1,9,,3,6,2,,1,,2,4,1,1,2,5,2,2,1,,0.5060546493688258
202400014052,30-Aug-2024 17:55:05,30-Aug-2024 18:18:34,3,2,9,1,1,1,1,1,,1,,1,1,,3,1,5,5,1,5,1,1,5,1,1,,1,1,3,1,1,1,1,3,3,1,2,,,,,2,1,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,2,1,1,1,2,1,,,,,4,4,4,4,4,,,,,,,,2,4,1,1,1,1,4,1,3,,,1,1,1,1,3,1,,,,,,,2,2,2,2,1,2,,,,,,,1,2,,,4,3,4,4,2,2,2,2,1,1,1,1,1,1,1,,2,3,2,5,,,,,1,,,1,1,2,1,4,2,3,2,2,,1,1,1,1,5,2,2,2,3,1,,1,,1,1,1,1,1,2,6,2,1,,3.032579729639071
202400014054,27-Aug-2024 16:07:29,27-Aug-2024 18:15:26,1,1,9,2,2,2,2,,99,,,,,,4,5,3,4,4,5,3,3,4,2,,99,99,99,99,99,99,1,3,2,99,2,3,2,1,99,2,,1,,,,,,99,99,99,99,3,,,,,,99,4,99,99,4,1,,,,,,99,99,3,99,,,,,,99,99,99,99,99,99,,,99,3,1,1,2,4,,,4,3,,,,,,,99,99,99,99,99,99,,,,,,,99,99,99,99,99,99,,,99,99,4,2,99,2,4,99,99,3,2,3,2,3,3,2,4,1,,3,1,4,1,3,99,99,,,,1,2,3,1,3,2,2,3,2,,1,2,2,1,3,1,1,1,99,3,99,,,9,9,3,2,1,99,2,2,1,,1.9536655739203863
202400014070,27-Aug-2024 15:03:59,27-Aug-2024 15:23:15,3,1,10,1,2,2,1,,,,,,,,2,3,3,4,3,3,4,5,3,2,,1,1,1,1,2,2,1,1,2,2,1,3,,,,,1,1,2,1,1,2,3,,,,,,2,2,3,2,2,,,,,,1,2,3,1,3,1,,,,,2,1,1,1,2,,,,,,,,,2,1,1,1,1,2,1,3,,,3,1,2,3,1,3,,,,,,,1,3,1,3,2,1,,,,,,,3,3,,,3,4,2,4,3,4,2,4,3,1,3,1,3,3,4,,3,1,2,3,1,3,2,2,,,,1,1,2,1,2,1,1,5,1,8,2,4,3,4,1,1,1,1,1,3,1,,3,1,1,3,2,1,2,2,2,1,,1.6883126971043212
202400014081,27-Aug-2024 16:05:32,27-Aug-2024 16:21:34,1,1,9,1,2,2,1,2,,,1,1,,1,2,5,1,1,5,1,5,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,2,,,,,1,1,4,4,4,4,4,,,,,,2,1,1,1,2,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,3,3,1,2,1,1,1,3,,,2,1,2,2,1,2,,,,,,,1,1,1,1,3,1,,,,,,,1,1,,,4,3,3,4,4,4,3,4,1,1,2,1,1,1,3,,1,3,2,4,1,1,1,2,2,,,1,1,2,2,2,2,1,5,1,2,1,99,3,1,2,2,2,2,5,2,,1,,2,3,1,1,4,3,1,2,2,,0.36148350003395385
202400014082,27-Aug-2024 20:06:09,27-Aug-2024 20:20:47,1,1,9,1,2,1,1,1,,1,,1,1,,3,1,5,5,1,5,1,1,5,2,,1,1,2,2,1,1,1,4,4,2,1,1,,,,,1,1,2,1,1,1,2,,,,,,4,4,4,4,4,,,,,,2,1,1,1,2,1,,,,,4,4,4,3,4,,,,,,,,2,4,1,1,2,2,3,1,4,,,1,1,1,1,3,1,,,,,,,3,2,3,2,2,3,,,,,,,1,2,,,4,2,4,4,1,2,4,4,3,3,3,1,1,1,2,,2,1,2,1,2,,,,1,,,1,1,2,1,3,1,2,3,2,,4,1,1,4,1,5,,4,1,1,,1,,1,1,1,1,9,2,1,2,3,,0.38180924669973126
202400014093,27-Aug-2024 14:44:24,27-Aug-2024 14:53:08,1,1,9,1,2,2,2,2,,,2,2,,2,3,4,3,3,3,3,3,5,3,2,,2,1,2,2,1,2,1,2,2,2,1,3,,,,,2,1,4,1,4,2,4,,,,,,3,2,1,2,3,,,,,,1,4,4,4,4,4,,,,,2,2,3,2,2,,,,,,,2,,3,1,1,2,1,3,1,3,,,2,1,2,1,1,2,,,,,,,1,3,1,3,2,1,,,,,,,2,1,,,4,3,2,3,4,4,4,4,1,1,2,2,2,1,4,,1,2,2,1,2,,,,2,,,2,4,9,2,3,1,2,3,2,,1,1,1,1,1,1,2,1,5,3,1,,5,1,2,1,1,9,3,2,1,3,,0.6821969500043487
202400014106,27-Aug-2024 17:46:57,27-Aug-2024 18:28:56,3,1,9,2,2,2,1,2,,,1,1,,2,2,5,1,1,5,1,5,5,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,1,,,,,,99,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,4,,,,,,1,1,1,1,2,1,,,2,1,1,1,1,1,,,2,1,,,,,,,2,2,2,2,2,2,,,,,,,99,1,1,1,1,1,,,4,2,3,3,4,2,4,4,4,4,2,1,2,2,2,2,4,1,,3,2,3,1,3,2,2,2,,,2,3,6,3,4,2,1,5,2,,1,2,2,1,1,1,1,1,2,2,,1,,2,3,1,1,7,3,2,2,2,,0.6844768489115146
202400014113,27-Aug-2024 15:55:38,27-Aug-2024 16:07:06,3,1,9,2,2,2,1,1,,1,,1,1,,3,3,3,4,2,5,1,3,5,2,,1,1,3,2,1,1,1,1,3,2,1,3,2,2,2,2,,1,,,,,,1,2,2,1,1,,,,,,4,4,4,4,4,2,,,,,,2,1,3,1,,,,,,3,4,4,4,2,2,,,3,3,1,3,1,2,,,2,2,,,,,,,3,3,3,3,1,3,,,,,,,2,2,3,2,2,2,,,2,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,,3,2,4,1,2,2,2,1,,,1,3,6,2,4,2,1,5,2,,1,1,1,1,1,1,1,1,5,1,,1,,1,1,1,2,99,2,1,2,99,,0.6076178527161731
202400014116,30-Aug-2024 07:11:56,30-Aug-2024 08:32:19,3,1,9,2,2,1,1,1,,1,,1,1,,4,1,5,5,1,5,1,1,5,2,,1,1,1,1,1,1,1,4,3,4,1,1,1,2,2,1,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,1,1,,,,,,4,4,4,4,1,2,,,4,2,1,2,1,2,,,2,1,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,1,4,1,1,4,4,4,2,1,3,3,3,3,3,3,3,2,3,,3,2,4,2,,,,1,,,1,1,2,3,4,1,1,6,2,,1,1,1,1,3,1,2,1,2,1,,1,,1,1,1,1,9,2,2,2,3,,0.629590327716906
202400014128,27-Aug-2024 14:11:01,27-Aug-2024 14:20:58,1,1,9,2,2,2,1,,,1,,1,1,,2,1,5,5,1,5,1,1,5,1,1,,4,2,2,4,2,1,2,2,4,2,4,,,,,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,1,,,,,,1,1,1,1,,,,,,4,4,4,4,1,2,,,4,3,1,1,1,1,,,2,1,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,5,5,4,4,4,4,1,4,2,2,3,3,3,3,3,3,5,3,,3,2,5,1,3,2,2,,,,1,2,4,2,1,2,3,2,2,,1,1,1,1,1,1,2,1,5,1,,1,,1,2,3,2,1,3,1,2,1,,3.423361175490902
202400014130,28-Aug-2024 12:06:35,28-Aug-2024 12:29:26,1,1,9,1,2,2,1,2,,,1,1,,1,2,5,1,5,5,2,5,5,1,2,,2,1,1,1,4,3,2,1,1,1,1,2,,,,,2,1,4,4,4,4,4,,,,,,2,1,1,1,1,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,4,1,1,1,1,3,1,2,,,2,3,2,1,3,2,,,,,,,1,3,1,1,3,1,,,,,,,2,1,,,4,3,2,2,4,3,3,4,3,1,3,3,1,3,3,,3,1,2,3,1,3,1,2,2,,,1,4,8,1,4,2,3,2,1,1,1,4,3,1,1,2,2,2,5,2,,1,,2,3,1,2,1,3,1,2,1,,0.4483460609969743
202400014137,27-Aug-2024 15:57:58,27-Aug-2024 16:03:50,1,1,9,1,2,1,1,1,,1,,2,2,,3,3,3,3,3,5,1,2,5,2,,1,1,2,2,1,1,1,2,3,3,1,2,,,,,1,2,1,2,2,1,3,,,,,,4,4,4,4,4,,,,,,2,2,2,2,3,3,,,,,4,4,4,3,4,,,,,,,,2,2,3,1,1,2,1,1,3,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,,,,,1,2,,,4,4,4,4,4,4,4,4,2,2,3,1,1,3,3,,2,4,2,3,1,2,2,2,1,,,1,1,2,2,2,2,1,6,2,,1,1,1,1,1,2,2,2,5,1,,1,,1,1,1,1,9,1,2,1,3,,0.8413011046006741
202400014142,27-Aug-2024 15:35:41,27-Aug-2024 15:46:46,1,1,9,2,2,1,1,,,1,,1,1,,3,1,5,5,1,5,1,2,5,2,,1,1,1,1,1,1,1,2,3,2,1,2,1,2,1,1,,1,,,,,,1,1,1,2,1,,,,,,4,4,3,4,4,1,,,,,,2,1,1,1,,,,,,3,3,4,4,1,2,,,4,1,1,2,1,2,,,2,1,,,,,,,3,3,3,1,3,1,,,,,,,3,3,2,2,2,2,,,1,4,4,4,4,4,4,4,1,2,3,3,3,1,1,3,3,3,,3,2,5,1,3,2,2,,,,1,2,3,3,3,2,2,4,2,,1,1,1,1,6,1,1,1,5,3,1,,2,1,1,3,1,3,2,1,2,2,,1.0350257498706312
202400014144,28-Aug-2024 13:55:32,28-Aug-2024 14:07:53,1,1,9,1,2,3,2,2,,,1,2,,2,2,5,2,2,5,3,4,3,3,1,2,,2,3,2,2,2,2,2,3,2,2,3,,,,,1,1,4,4,4,4,4,,,,,,2,2,2,1,2,,,,,,1,4,4,4,4,4,,,,,2,2,2,2,2,,,,,,,2,,2,3,2,3,3,3,1,3,,,2,2,2,2,1,2,,,,,,,3,3,3,3,2,3,,,,,,,2,1,,,3,4,1,2,3,4,2,3,1,1,2,1,2,3,3,,1,1,2,3,1,2,1,1,2,,,1,3,6,2,2,2,1,6,2,,1,2,2,1,3,12,,3,6,4,2,,3,2,4,1,1,3,4,2,2,2,,0.8796695607300979
202400014145,30-Aug-2024 07:43:39,30-Aug-2024 08:00:22,3,1,9,2,2,1,1,2,,,1,1,,1,1,5,1,1,5,1,5,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,4,,,,,,1,1,1,1,2,1,,,3,3,1,2,1,2,,,2,1,,,,,,,2,2,2,2,2,2,,,,,,,1,1,1,1,1,1,,,4,1,4,3,3,2,4,4,4,4,1,1,2,2,2,1,2,1,,1,1,3,1,2,2,2,2,,,1,3,5,2,4,2,1,6,2,,1,1,1,1,1,5,,4,4,2,,1,,2,4,1,1,8,4,2,1,2,,0.18738241717413584
202400014150,31-Aug-2024 09:22:20,31-Aug-2024 09:50:29,1,1,9,2,2,1,1,1,,1,,1,2,,2,2,5,5,2,5,2,1,5,1,1,,1,1,1,1,1,1,3,4,3,1,1,1,1,2,2,,1,,,,,,1,2,1,2,3,,,,,,2,2,2,2,3,2,,,,,,2,1,1,1,,,,,,4,4,4,4,1,2,,,2,1,1,2,2,1,,,3,99,,,,,,,1,1,1,1,2,1,,,,,,,2,2,3,1,2,2,,,1,4,1,3,1,1,1,2,1,1,1,1,1,3,3,3,1,2,,2,1,1,2,,,,1,,,1,3,5,2,4,1,3,2,2,,1,1,1,1,6,1,2,1,5,3,1,,2,1,1,1,1,2,2,2,2,1,,1.200036082068259
202400014157,27-Aug-2024 22:51:28,27-Aug-2024 23:03:21,1,1,9,1,2,1,1,2,,,1,1,,2,2,5,1,2,5,2,4,5,2,2,,2,1,1,2,1,1,2,3,1,2,3,2,,,,,1,1,4,3,3,4,4,,,,,,4,2,2,2,2,,,,,,2,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,2,3,1,1,2,2,2,3,,,2,2,2,2,3,2,,,,,,,1,1,1,1,3,1,,,,,,,2,1,,,4,3,2,3,3,4,3,4,1,1,2,3,2,1,2,,1,2,1,4,1,3,2,2,2,,,1,4,8,2,2,2,1,6,2,,1,1,1,1,1,1,1,1,3,3,2,,3,2,3,1,1,9,3,2,1,2,,0.833861173079532
202400014162,27-Aug-2024 14:49:41,27-Aug-2024 15:09:53,3,1,9,2,2,1,1,2,,,1,2,,2,4,5,1,4,5,5,2,4,4,2,,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,,1,,,,,,3,4,3,2,2,,,,,,2,2,2,3,2,1,,,,,,4,3,4,4,,,,,,1,1,2,2,2,1,,,2,3,1,1,1,4,,,4,1,,,,,,,3,3,3,3,3,2,,,,,,,3,3,3,3,3,3,,,3,2,4,4,4,3,4,4,4,3,1,1,2,3,2,3,3,3,,3,2,3,2,,,,2,,,1,2,4,1,4,2,3,2,2,,1,1,1,1,6,2,2,2,2,3,1,,4,1,1,1,1,2,2,3,2,2,,1.1555596644377775
202400014168,29-Aug-2024 12:10:49,29-Aug-2024 12:29:27,1,1,9,1,2,1,1,2,,,1,1,,1,2,5,1,1,5,2,5,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,3,,,,,1,1,4,4,4,4,4,,,,,,2,1,1,1,2,,,,,,2,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,2,3,1,1,1,1,1,3,,,2,3,2,2,1,2,,,,,,,1,1,1,1,3,1,,,,,,,2,3,,,4,4,4,2,4,4,4,2,3,1,3,2,2,3,1,,1,1,2,5,2,,,,2,,,1,3,5,2,4,2,3,2,1,2,1,1,3,1,5,2,2,2,5,2,,1,,2,4,1,1,7,4,1,2,2,,0.8226954847221947
202400014176,27-Aug-2024 16:14:32,27-Aug-2024 16:27:42,1,1,9,1,2,1,1,2,,,1,2,,2,3,5,1,3,5,3,4,4,3,2,,2,2,1,1,1,1,2,1,1,1,3,2,,,,,2,2,4,3,4,4,4,,,,,,3,2,2,3,2,,,,,,1,4,4,3,3,4,,,,,2,2,3,2,2,,,,,,,2,,3,3,2,2,1,3,1,3,,,2,2,2,2,1,2,,,,,,,3,3,3,3,1,1,,,,,,,2,1,,,3,4,3,2,3,4,3,3,3,3,2,3,3,1,3,,3,3,2,4,1,1,1,2,2,,,1,3,6,2,2,1,2,3,2,,1,1,1,1,6,12,,3,6,4,2,,3,2,4,1,1,2,5,2,2,2,,1.233067978351198
202400014196,27-Aug-2024 16:26:02,27-Aug-2024 16:41:28,3,1,9,2,2,2,1,2,,,1,2,,2,2,5,2,3,5,3,4,5,2,2,,2,2,2,3,2,2,2,1,2,1,3,3,1,1,2,2,,1,,,,,,4,4,3,4,3,,,,,,2,2,2,2,2,1,,,,,,3,4,4,2,,,,,,2,1,2,2,2,2,,,2,1,2,2,2,3,,,2,2,,,,,,,2,2,2,3,3,2,,,,,,,1,3,1,3,3,1,,,3,2,3,3,3,2,4,3,3,3,1,2,2,3,1,1,4,1,,4,2,3,2,,,,2,,,1,3,5,1,3,1,1,5,2,,1,1,1,1,6,9,,3,6,3,2,,4,2,3,1,1,9,3,2,2,3,,0.8106076452043003
202400014198,27-Aug-2024 16:16:26,27-Aug-2024 16:20:42,1,1,9,2,2,1,2,4,1,,,,2,,4,5,1,3,5,5,1,3,5,2,,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,,1,,,,,,3,4,3,4,3,,,,,,3,2,3,3,3,1,,,,,,3,2,3,2,,,,,,3,2,3,2,1,1,,,4,2,1,1,1,2,,,2,3,,,,,,,2,1,2,2,2,2,,,,,,,2,3,2,3,3,3,,,5,5,4,4,4,4,4,4,4,4,1,1,2,2,2,1,4,4,,1,1,4,1,3,1,2,1,,,1,4,9,3,2,2,3,2,2,,1,1,1,1,2,12,,3,5,3,2,,4,2,4,1,2,4,5,1,1,1,,0.4268249208565503
202400014211,27-Aug-2024 14:34:46,27-Aug-2024 14:49:17,1,1,9,1,2,1,1,,,,1,2,,2,3,5,1,2,5,3,4,5,4,2,,2,1,1,1,1,1,3,1,2,1,2,1,,,,,1,2,4,4,4,4,4,,,,,,2,2,1,2,3,,,,,,2,4,4,4,4,4,,,,,2,2,2,2,2,,,,,,,2,,4,1,1,1,1,3,1,3,,,2,1,2,2,1,2,,,,,,,3,3,3,3,3,3,,,,,,,2,1,,,4,4,3,2,4,4,4,2,1,1,3,2,2,3,3,,1,3,2,5,1,2,2,1,,,,1,3,5,1,1,1,1,5,2,,1,2,2,1,6,1,1,1,2,4,2,,3,2,4,3,1,6,5,1,1,2,,1.2179667175640714
